Simulation	B	(B_variance)^(1/2)	Tvalue
7551	-0.00144682	0.00452568	-0.31969
7552	-0.000805261	0.00460979	-0.174685
7553	-0.000266982	0.00467257	-0.0571382
7554	-0.00149287	0.00484311	-0.308246
7555	0.001501	0.00463691	0.323707
7556	0.00248083	0.0045206	0.548784
7557	0.00100656	0.00429897	0.234139
7558	0.00455628	0.00486082	0.937349
7559	-0.00140468	0.00538011	-0.261087
7560	-0.000981845	0.00413438	-0.237483
7561	-0.00087312	0.00469895	-0.185811
7562	-0.000947876	0.00467482	-0.202762
7563	-0.00146619	0.00492983	-0.297412
7564	-0.000345552	0.00451951	-0.0764579
7565	0.00021257	0.00469979	0.0452297
7566	-0.00123815	0.00457039	-0.270908
7567	-0.00143301	0.00489364	-0.292832
7568	-0.00124178	0.00474033	-0.261961
7569	-0.000347829	0.00489645	-0.0710369
7570	0.000547276	0.00476832	0.114774
7571	-0.000700202	0.00424793	-0.164834
7572	-2.28286e-005	0.00435485	-0.00524211
7573	-0.00106641	0.00443406	-0.240504
7574	0.00131115	0.00435484	0.30108
7575	-0.0014785	0.00455419	-0.324645
7576	-0.000714709	0.00446138	-0.160199
7577	0.00105899	0.00518597	0.204203
7578	-0.00192234	0.00476614	-0.403334
7579	-0.00143232	0.00463811	-0.308815
7580	-0.000218101	0.00465137	-0.0468897
7581	0.00192568	0.00463811	0.415187
7582	9.07453e-005	0.00464532	0.0195348
7583	0.000224293	0.00435847	0.0514613
7584	-0.00162539	0.00448984	-0.362015
7585	-0.000384019	0.00451877	-0.084983
7586	-0.000482943	0.00466829	-0.103452
7587	0.00212077	0.00446244	0.475249
7588	-0.000964008	0.00521975	-0.184685
7589	0.000325967	0.00412062	0.0791064
7590	-0.0011488	0.00449256	-0.255711
7591	-0.000871945	0.00473013	-0.184339
7592	-0.00052144	0.00463713	-0.112449
7593	-0.000705508	0.00463692	-0.15215
7594	-0.000838694	0.00510618	-0.164251
7595	-0.00124072	0.00443272	-0.2799
7596	-0.000729149	0.00457689	-0.159311
7597	0.000364519	0.00518598	0.0702893
7598	-0.000355793	0.00440783	-0.0807183
7599	-0.000654055	0.00440783	-0.148385
7600	-0.00081658	0.00417539	-0.19557
7601	0.00324396	0.00496279	0.653656
7602	0.00346276	0.00496718	0.697129
7603	-0.000461652	0.00448984	-0.102821
7604	-0.00107773	0.004543	-0.237229
7605	-0.000916847	0.0042996	-0.21324
7606	-0.000966337	0.00538502	-0.179449
7607	0.00148552	0.00483947	0.306959
7608	-0.000716994	0.0045044	-0.159176
7609	0.00430321	0.0042986	1.00107
7610	-8.50418e-005	0.00480823	-0.0176867
7611	0.000294394	0.00476442	0.0617902
7612	0.00245511	0.00482817	0.508497
7613	-0.00114911	0.00460685	-0.249435
7614	-0.000112674	0.0045491	-0.0247684
7615	0.000713927	0.00443337	0.161035
7616	-0.00111831	0.00518046	-0.215871
7617	0.000625328	0.00505135	0.123794
7618	-0.00199126	0.00463731	-0.4294
7619	-0.00149554	0.00582147	-0.2569
7620	0.0015635	0.00464813	0.336372
7621	-4.70442e-005	0.00455212	-0.0103346
7622	-0.00107869	0.00449619	-0.239913
7623	4.64286e-005	0.00455666	0.0101892
7624	0.00154639	0.00522312	0.296066
7625	-0.000859049	0.0045476	-0.188902
7626	-0.0020912	0.00522115	-0.400525
7627	0.00697474	0.00473065	1.47437
7628	0.000689173	0.00470103	0.1466
7629	-0.000850611	0.00451877	-0.18824
7630	-0.000201274	0.0044587	-0.0451419
7631	-0.00135329	0.00476182	-0.284196
7632	-0.000597476	0.00506924	-0.117863
7633	0.000601042	0.00494305	0.121593
7634	-0.000611679	0.00504725	-0.121191
7635	-0.000355086	0.00470729	-0.0754334
7636	0.000195854	0.00521862	0.0375298
7637	3.88821e-005	0.00439209	0.00885275
7638	0.000486173	0.00473076	0.102768
7639	-0.00140638	0.0045491	-0.309156
7640	1.38218e-005	0.00492792	0.00280479
7641	-0.00123006	0.00483133	-0.254601
7642	-0.00098496	0.00496233	-0.198488
7643	-0.0012612	0.00464532	-0.271499
7644	0.00126267	0.00494305	0.255443
7645	-0.00107624	0.00477397	-0.225439
7646	-0.0013734	0.00497621	-0.275993
7647	0.000793114	0.00463732	0.171029
7648	-0.000828354	0.00482728	-0.171598
7649	0.00183155	0.00448939	0.407973
7650	0.000163127	0.00493631	0.0330463
7651	0.00280607	0.00446243	0.628822
7652	-0.00020812	0.00476182	-0.0437059
7653	-0.000712055	0.00460979	-0.154466
7654	0.00198605	0.00482817	0.411345
7655	-0.000427531	0.00458497	-0.0932461
7656	-0.00134718	0.00473012	-0.284808
7657	0.00559081	0.00472984	1.18203
7658	-0.000735058	0.00463692	-0.158523
7659	-0.000916313	0.00449039	-0.204061
7660	-0.00160218	0.00518376	-0.309078
7661	3.18038e-005	0.00453695	0.00700995
7662	-0.000766306	0.00463931	-0.165177
7663	-0.00116665	0.00490068	-0.238058
7664	-0.000303497	0.00510618	-0.0594373
7665	-0.00015466	0.00463931	-0.0333368
7666	-0.00141751	0.00457804	-0.309632
7667	-0.000366339	0.00451877	-0.0810705
7668	-0.0015092	0.00479493	-0.314749
7669	0.000209526	0.00470103	0.0445702
7670	-0.000720116	0.00489411	-0.147139
7671	0.000948272	0.00486087	0.195083
7672	-0.00114144	0.0047333	-0.24115
7673	0.00121029	0.0049035	0.246822
7674	-0.000254143	0.00463732	-0.0548039
7675	4.31303e-005	0.00482099	0.00894635
7676	0.00377296	0.00514511	0.73331
7677	-0.00145705	0.00506116	-0.287889
7678	-0.000405913	0.00455212	-0.0891702
7679	-3.96826e-005	0.00473013	-0.00838934
7680	0.000125048	0.00440681	0.028376
7681	-0.00112805	0.00479427	-0.235292
7682	0.00259566	0.00409954	0.633158
7683	0.00258779	0.00466827	0.554336
7684	-0.000177005	0.00454986	-0.0389033
7685	-0.00129782	0.00473182	-0.274274
7686	-0.000213931	0.00476182	-0.0449263
7687	-0.000346763	0.00453094	-0.0765322
7688	-0.000663652	0.00479493	-0.138407
7689	-0.00119631	0.00518046	-0.230928
7690	-0.000977796	0.00486238	-0.201094
7691	-2.13579e-007	0.00457727	-4.66607e-005
7692	-0.0014257	0.00496525	-0.287135
7693	0.00336012	0.00473753	0.709256
7694	-0.000870052	0.00449039	-0.193759
7695	-0.00128259	0.00422535	-0.303547
7696	0.000890373	0.00486362	0.183068
7697	0.00149858	0.00448966	0.333784
7698	0.000630674	0.00427403	0.147559
7699	-0.000853196	0.00488799	-0.174549
7700	0.00032727	0.00457727	0.0714988
7701	-0.00237957	0.00559203	-0.425528
7702	0.00129367	0.00477397	0.270985
7703	0.0006937	0.00481202	0.14416
7704	-5.83663e-005	0.00492984	-0.0118394
7705	-3.51844e-005	0.00461628	-0.0076218
7706	0.000337758	0.00507131	0.0666017
7707	-0.00135205	0.00496281	-0.272436
7708	0.00260001	0.00466766	0.557025
7709	-0.000821734	0.00444192	-0.184995
7710	-0.00123232	0.00463931	-0.265625
7711	-0.00110542	0.00457689	-0.241521
7712	-0.000550751	0.00476615	-0.115555
7713	0.000460777	0.00446493	0.103199
7714	-0.00144085	0.00507001	-0.28419
7715	-0.00124489	0.00480822	-0.258908
7716	-0.00130204	0.00452209	-0.287929
7717	-0.000673904	0.00441091	-0.152781
7718	-0.000521121	0.00480201	-0.108522
7719	-0.00092615	0.00500356	-0.185098
7720	-0.00108057	0.0046693	-0.23142
7721	-0.00157185	0.0052189	-0.301185
7722	-0.000386474	0.00483133	-0.0799933
7723	-0.000475616	0.00458073	-0.10383
7724	0.00466681	0.00454736	1.02627
7725	0.00413559	0.00489926	0.844126
7726	0.000849603	0.00460685	0.184421
7727	-0.000730893	0.00500631	-0.145994
7728	-0.00115878	0.00488308	-0.237305
7729	0.00287038	0.00459426	0.624776
7730	0.0016186	0.00455211	0.355572
7731	-0.000896481	0.00483133	-0.185556
7732	-0.000735726	0.00464532	-0.15838
7733	-0.000615586	0.00514379	-0.119675
7734	-0.000839643	0.00467257	-0.179696
7735	-0.00217897	0.00559067	-0.389751
7736	0.000615752	0.00489505	0.125791
7737	-0.00115517	0.00525749	-0.219719
7738	0.000870098	0.00496721	0.175168
7739	7.78089e-005	0.00468057	0.0166238
7740	-0.000680438	0.00455666	-0.149328
7741	0.00329509	0.00499852	0.659214
7742	0.000279956	0.00438114	0.0639003
7743	0.00237353	0.00503346	0.47155
7744	-0.000595562	0.00455247	-0.130822
7745	-0.000683488	0.00446174	-0.153189
7746	0.00161188	0.00446351	0.361124
7747	0.000250227	0.00449256	0.0556982
7748	-0.00083542	0.00482728	-0.173062
7749	-0.00174311	0.00492792	-0.353722
7750	-0.00140978	0.00446885	-0.315469
7751	-0.00161226	0.00506924	-0.318049
7752	-0.00166287	0.00446138	-0.372726
7753	0.0060167	0.00437904	1.37398
7754	0.000633743	0.00499957	0.126759
7755	-0.000343725	0.00500356	-0.068696
7756	0.00100339	0.00475177	0.211162
7757	-0.00087093	0.00492864	-0.176708
7758	-0.00147165	0.00479758	-0.306748
7759	-0.000439652	0.00518101	-0.0848583
7760	-0.00105522	0.00458073	-0.23036
7761	-0.00117596	0.00443615	-0.265087
7762	-0.000861409	0.00496379	-0.173539
7763	0.000404915	0.00449129	0.0901556
7764	-0.000237006	0.00479493	-0.0494284
7765	0.00159975	0.00469978	0.340389
7766	0.010048	0.00479382	2.09602
7767	-0.000414294	0.00460842	-0.0898993
7768	-0.000811955	0.00497259	-0.163286
7769	-0.00118809	0.00496232	-0.239423
7770	-0.00100843	0.00462261	-0.218152
7771	-0.000333799	0.00479493	-0.0696149
7772	-0.000690469	0.00455666	-0.15153
7773	0.000794229	0.00482953	0.164453
7774	0.000662105	0.00482728	0.137159
7775	-0.000354137	0.00466931	-0.0758436
7776	-2.18751e-005	0.00463692	-0.0047176
7777	-0.000531523	0.0045542	-0.116711
7778	0.000644437	0.00473522	0.136095
7779	0.00370063	0.00457626	0.808658
7780	0.00129456	0.0052971	0.24439
7781	-0.000923378	0.00446174	-0.206955
7782	-0.00145479	0.00469246	-0.310026
7783	-0.00104194	0.00448984	-0.232066
7784	0.0025067	0.00479426	0.522854
7785	0.00072392	0.00493066	0.14682
7786	-0.00112423	0.00473182	-0.237589
7787	0.00301434	0.00489409	0.615915
7788	-0.000699588	0.00482818	-0.144897
7789	0.000781055	0.00440579	0.177279
7790	-0.00123323	0.00438114	-0.281485
7791	-0.000544451	0.00529681	-0.102789
7792	-0.000795931	0.00457689	-0.173902
7793	-0.000384762	0.00437997	-0.0878458
7794	2.45946e-005	0.00506687	0.00485401
7795	-0.000656498	0.00435254	-0.150831
7796	-0.000300753	0.00527365	-0.0570293
7797	-0.00143113	0.004802	-0.298029
7798	-0.000552975	0.00493943	-0.111951
7799	-0.00176917	0.00496232	-0.356521
7800	0.00083538	0.00490681	0.170249
7801	-0.000575651	0.00514514	-0.111882
7802	-0.000826352	0.00500132	-0.165227
7803	-0.000630777	0.00454816	-0.138688
7804	-0.00128781	0.00466747	-0.275911
7805	-0.000792388	0.00496525	-0.159587
7806	-0.00132562	0.00492792	-0.269002
7807	-0.00074865	0.00473013	-0.158273
7808	0.00148073	0.00435188	0.340252
7809	0.00221117	0.00489644	0.451587
7810	-0.000296963	0.00461372	-0.0643653
7811	-0.000211708	0.00467748	-0.0452611
7812	0.00713217	0.00454898	1.56786
7813	-0.000936188	0.00436343	-0.214553
7814	0.00289327	0.0047683	0.606771
7815	-0.00132304	0.00529944	-0.249657
7816	-0.00144179	0.00533745	-0.270126
7817	0.00065633	0.00499957	0.131277
7818	0.000492663	0.00449129	0.109693
7819	0.00353495	0.00446135	0.792349
7820	0.000452592	0.00487866	0.0927699
7821	-0.00108397	0.00492768	-0.219976
7822	0.00138103	0.00492983	0.280138
7823	0.000123106	0.0045044	0.0273301
7824	-0.001153	0.00486823	-0.236842
7825	-2.80975e-005	0.00499833	-0.00562138
7826	-0.000146232	0.0050406	-0.0290108
7827	0.000859189	0.00520545	0.165055
7828	-0.000410557	0.00525807	-0.0780813
7829	-0.000892953	0.00470478	-0.189797
7830	-0.00151676	0.00499733	-0.303514
7831	-0.00033083	0.00473013	-0.0699411
7832	-0.00123244	0.0049363	-0.249668
7833	-0.00144237	0.00463691	-0.311063
7834	-0.00149245	0.00476614	-0.313135
7835	-4.76022e-005	0.00469235	-0.0101446
7836	-0.00123978	0.00481627	-0.257415
7837	7.35763e-005	0.00441297	0.0166727
7838	-0.00153083	0.00482728	-0.317122
7839	-0.00140869	0.00515458	-0.273289
7840	-0.000816246	0.00463811	-0.175987
7841	0.00034894	0.0041969	0.0831423
7842	-0.000913847	0.00479427	-0.190612
7843	-7.10957e-005	0.00482728	-0.0147279
7844	-0.00143209	0.00466767	-0.306809
7845	-0.000899406	0.00430752	-0.208799
7846	0.000226232	0.00455042	0.0497168
7847	-0.00152876	0.00530414	-0.28822
7848	0.00122884	0.00470103	0.261398
7849	-0.000936801	0.00489411	-0.191414
7850	0.00501443	0.00466742	1.07435
7851	-0.00126329	0.00500087	-0.252613
7852	0.0105073	0.00506874	2.07296
7853	-0.000717889	0.00463811	-0.15478
7854	-0.0015277	0.00476614	-0.320532
7855	-0.001171	0.00457727	-0.255829
7856	-0.00123385	0.00455042	-0.271151
7857	0.0019939	0.00496965	0.401215
7858	0.000827475	0.00482728	0.171416
7859	0.00202597	0.00449618	0.450598
7860	0.000434083	0.00470103	0.0923377
7861	6.74935e-008	0.00518046	1.30285e-005
7862	0.00134968	0.00518597	0.260256
7863	-0.0010069	0.00491059	-0.205046
7864	-0.00104827	0.00452394	-0.231717
7865	-0.00136978	0.00439889	-0.311393
7866	0.000516345	0.0052783	0.097824
7867	-0.000665987	0.00457727	-0.145499
7868	-0.000189403	0.00455212	-0.0416075
7869	0.00470235	0.00454905	1.0337
7870	-0.00153517	0.00479427	-0.32021
7871	-0.000990815	0.00485995	-0.203874
7872	0.000577568	0.00496379	0.116356
7873	0.0102017	0.00537837	1.8968
7874	-0.00038502	0.0046072	-0.0835692
7875	0.000361214	0.00486018	0.0743211
7876	-7.99579e-005	0.00446245	-0.0179179
7877	-0.0012919	0.00521349	-0.247799
7878	0.0031323	0.00460977	0.679491
7879	0.000477737	0.00482728	0.098966
7880	0.00411177	0.00495685	0.829512
7881	-0.000366522	0.00476312	-0.07695
7882	-0.00010053	0.00446351	-0.0225225
7883	0.0055942	0.00452201	1.2371
7884	-0.00114044	0.00457689	-0.249175
7885	-0.00142315	0.00460744	-0.308881
7886	-0.00159477	0.00518211	-0.307745
7887	0.005061	0.00463805	1.09119
7888	-0.000704433	0.00446138	-0.157896
7889	-0.000726803	0.00474033	-0.153323
7890	0.000323053	0.00479493	0.0673738
7891	-0.000702291	0.00492983	-0.142457
7892	0.000320604	0.00487866	0.0657156
7893	0.00169364	0.00466767	0.362844
7894	-0.0010608	0.00446493	-0.237586
7895	0.00148617	0.00446493	0.332855
7896	-0.00114211	0.00473182	-0.241368
7897	0.00216237	0.00514513	0.420275
7898	-0.0012201	0.00449129	-0.27166
7899	-0.00106179	0.00445089	-0.238557
7900	-0.00127496	0.00514379	-0.247865
7901	0.000544478	0.00473331	0.115031
7902	-0.000353399	0.00486018	-0.0727132
7903	-0.000727354	0.00473076	-0.15375
7904	-0.00116084	0.00499758	-0.232279
7905	-0.00193808	0.00510617	-0.379556
7906	-0.00131173	0.00449619	-0.291743
7907	-0.00104972	0.00425157	-0.246902
7908	-0.00092212	0.00433801	-0.212567
7909	0.005164	0.0047375	1.09003
7910	-0.00181994	0.00482682	-0.377046
7911	-0.000728062	0.00482683	-0.150836
7912	0.001355	0.00503296	0.269225
7913	-0.000761374	0.00461372	-0.165024
7914	-0.000699876	0.00452877	-0.15454
7915	-0.00099277	0.00470236	-0.211122
7916	-0.000116547	0.00486362	-0.0239629
7917	0.000334534	0.00469979	0.0711806
7918	0.000835858	0.00472777	0.176797
7919	-0.00139455	0.00496525	-0.280863
7920	0.00433208	0.00451835	0.958775
7921	-0.000792385	0.00500088	-0.158449
7922	-0.000294712	0.00507547	-0.058066
7923	-0.000808077	0.00440681	-0.18337
7924	-0.000524857	0.00460666	-0.113934
7925	-7.62467e-005	0.00463812	-0.0164391
7926	-0.000906478	0.00499733	-0.181392
7927	-0.000148435	0.00448985	-0.0330602
7928	-0.00137237	0.00506924	-0.270726
7929	-0.000840582	0.0045184	-0.186035
7930	-0.00133631	0.00435847	-0.306602
7931	-0.00163321	0.00514703	-0.317311
7932	0.00064705	0.00455212	0.142143
7933	0.00112788	0.00484311	0.232883
7934	0.00453439	0.00495173	0.915719
7935	0.00113384	0.00486362	0.233126
7936	-0.000714114	0.00473076	-0.150951
7937	-0.000781779	0.00463692	-0.168599
7938	-0.000722402	0.00457804	-0.157797
7939	-0.000243225	0.00457919	-0.0531152
7940	-0.000337332	0.00454741	-0.0741812
7941	-0.000240675	0.00452061	-0.0532395
7942	-0.000208419	0.00486202	-0.0428669
7943	0.000995813	0.00476182	0.209124
7944	-0.00116502	0.00499833	-0.233082
7945	-0.00068636	0.00460842	-0.148936
7946	-0.000752462	0.00491487	-0.153099
7947	-0.0021051	0.00523671	-0.401989
7948	0.00219708	0.00501333	0.438247
7949	-0.00126819	0.00486823	-0.260503
7950	-0.00119538	0.00476614	-0.250807
7951	-0.00117164	0.00460744	-0.254293
7952	0.000563508	0.00417195	0.135071
7953	-0.000830192	0.00472992	-0.175519
7954	-0.00170643	0.00457804	-0.372744
7955	-0.000952377	0.0047027	-0.202517
7956	0.00114316	0.00493366	0.231707
7957	-0.000842618	0.00518598	-0.16248
7958	0.00341412	0.00500354	0.682341
7959	0.00665346	0.00502765	1.32337
7960	0.00143298	0.00461924	0.31022
7961	0.00275721	0.00460977	0.598123
7962	-0.00155805	0.00511359	-0.304687
7963	-0.000267242	0.00464532	-0.0575293
7964	-0.00130463	0.00473756	-0.275379
7965	0.00102769	0.00503449	0.20413
7966	-0.0012497	0.00522566	-0.239146
7967	5.71625e-005	0.00451951	0.012648
7968	-0.00166958	0.00494304	-0.337763
7969	-0.000773429	0.00550951	-0.140381
7970	-0.0008649	0.00435254	-0.198711
7971	-0.000809091	0.00446885	-0.181051
7972	-0.00136421	0.00473135	-0.288334
7973	3.58318e-005	0.00427403	0.00838361
7974	-0.00149878	0.00471021	-0.318198
7975	-0.000722464	0.00461788	-0.156449
7976	0.000500414	0.00463811	0.107892
7977	-0.00142645	0.00441091	-0.323391
7978	-0.00158411	0.00503805	-0.314429
7979	-0.000611619	0.00500356	-0.122237
7980	0.000767155	0.00463692	0.165445
7981	-0.00102332	0.00455042	-0.224884
7982	0.000251558	0.00515246	0.0488229
7983	-0.00119852	0.00460666	-0.260172
7984	-0.000912036	0.00511094	-0.178448
7985	-0.0010865	0.00515246	-0.21087
7986	-0.000869402	0.00449039	-0.193614
7987	0.000741982	0.00462261	0.160512
7988	0.000224041	0.00460686	0.048632
7989	-0.000910727	0.00446493	-0.203973
7990	0.000131389	0.00493367	0.0266311
7991	-0.00114034	0.00427279	-0.266884
7992	-0.0016924	0.00529797	-0.319443
7993	-0.00117708	0.00470728	-0.250055
7994	0.00345205	0.00449416	0.768119
7995	-0.00158372	0.00453886	-0.348925
7996	-0.00116717	0.00449419	-0.259707
7997	0.00128723	0.00459078	0.280394
7998	-0.00159727	0.00514379	-0.310524
7999	-0.00105017	0.00493366	-0.212857
8000	-0.000782511	0.0054684	-0.143097
8001	-0.000728692	0.00444221	-0.164038
8002	-0.000787889	0.00430181	-0.183153
8003	-0.000162856	0.00476442	-0.0341817
8004	-0.000832211	0.00427512	-0.194664
8005	-0.000639655	0.00446138	-0.143376
8006	-0.000370865	0.0047027	-0.0788623
8007	-3.23766e-005	0.00440613	-0.00734807
8008	-0.00136945	0.00460744	-0.297227
8009	-0.000693188	0.00473013	-0.146547
8010	0.00460687	0.00499729	0.921874
8011	-0.000706562	0.00477747	-0.147895
8012	0.00130523	0.00455665	0.286445
8013	-0.00141526	0.00434832	-0.325473
8014	-0.00138616	0.00538011	-0.257644
8015	-0.00174723	0.00433801	-0.402773
8016	-0.00069923	0.00479597	-0.145795
8017	-0.000590019	0.00454816	-0.129727
8018	-0.00145622	0.00446351	-0.326251
8019	0.00134244	0.00504366	0.266163
8020	0.000223018	0.00486202	0.0458695
8021	-0.00069113	0.0052189	-0.132428
8022	-0.000722704	0.00435353	-0.166004
8023	-0.00152216	0.00514271	-0.295985
8024	-0.000697384	0.00496281	-0.140522
8025	-0.000595354	0.00490068	-0.121484
8026	-0.000997653	0.00449419	-0.221987
8027	-0.00021096	0.00454816	-0.0463836
8028	-0.000686841	0.00480176	-0.14304
8029	0.00222906	0.00473755	0.470508
8030	-0.000695457	0.00464091	-0.149854
8031	0.00234207	0.00499832	0.468572
8032	-0.000931366	0.00437863	-0.212707
8033	-0.00123257	0.00463731	-0.265794
8034	-0.000864929	0.00461372	-0.187469
8035	-0.00153762	0.00489832	-0.313907
8036	-0.000748079	0.0045491	-0.164445
8037	0.00336882	0.00439207	0.767023
8038	0.00176309	0.00522115	0.337682
8039	-2.88457e-005	0.00466748	-0.00618015
8040	-0.00130943	0.00469978	-0.278614
8041	-0.000895388	0.00522878	-0.171242
8042	-0.00102168	0.00509011	-0.200719
8043	-0.000889402	0.00487471	-0.182452
8044	0.00402476	0.00523669	0.768569
8045	-0.000624777	0.00448984	-0.139153
8046	0.00260372	0.00499832	0.520919
8047	-0.000434268	0.00463732	-0.0936465
8048	0.00137607	0.00469854	0.292872
8049	0.00278887	0.00489643	0.569572
8050	0.00176739	0.00483358	0.365647
8051	0.0046488	0.00413433	1.12444
8052	-0.000230363	0.00499758	-0.0460949
8053	-0.0010259	0.00452209	-0.226864
8054	0.00146739	0.00461003	0.318305
8055	0.00507583	0.00436969	1.1616
8056	0.000499999	0.00479758	0.104219
8057	0.000493861	0.00546169	0.0904228
8058	-0.00111916	0.00458497	-0.244094
8059	-0.0014009	0.00496965	-0.281892
8060	0.0051092	0.00486081	1.0511
8061	-0.000719108	0.00503449	-0.142836
8062	-0.000171838	0.0045476	-0.0377866
8063	0.000501215	0.00464814	0.107831
8064	-0.000159262	0.00514704	-0.0309424
8065	0.000775921	0.00473013	0.164038
8066	-0.000483249	0.00462261	-0.10454
8067	-0.0010158	0.00474718	-0.21398
8068	0.00236085	0.00457918	0.515562
8069	-0.00130857	0.00441297	-0.29653
8070	-0.00106656	0.00463713	-0.230004
8071	0.00158825	0.00507131	0.313183
8072	-0.00116365	0.00440578	-0.264118
8073	0.00336596	0.0050817	0.662369
8074	0.000490237	0.00466931	0.104991
8075	-0.00134651	0.00479493	-0.280819
8076	-0.000474653	0.00463811	-0.102337
8077	-0.00114801	0.00489833	-0.234368
8078	-0.000563949	0.00493367	-0.114306
8079	7.03939e-005	0.00550952	0.0127768
8080	0.00218082	0.00501333	0.435005
8081	-0.000771219	0.00506924	-0.152137
8082	-0.00113222	0.00465136	-0.243417
8083	0.0020895	0.00476224	0.438765
8084	-0.000335199	0.00490068	-0.0683984
8085	-0.00210623	0.00518376	-0.406314
8086	-0.00132374	0.00457689	-0.289223
8087	0.000537603	0.00506898	0.106057
8088	0.00397647	0.0046985	0.846326
8089	0.000530303	0.00435649	0.121727
8090	0.00267596	0.0044109	0.606671
8091	0.00182322	0.00459077	0.397148
8092	-0.000436849	0.00483948	-0.0902679
8093	-0.00102044	0.00476182	-0.214297
8094	-0.000808723	0.00492983	-0.164047
8095	-0.000692702	0.00496721	-0.139455
8096	-0.00108486	0.00437746	-0.247828
8097	0.00156579	0.00412993	0.379132
8098	-0.000540771	0.00489505	-0.110473
8099	-0.000731303	0.0045491	-0.160758
8100	0.000207399	0.00472992	0.0438484
8101	-0.00105452	0.00483948	-0.2179
8102	0.000693291	0.00443337	0.15638
8103	0.0046132	0.0048599	0.949238
8104	-5.68482e-005	0.00464091	-0.0122493
8105	-0.000899855	0.00496721	-0.181159
8106	0.000868309	0.00500356	0.173538
8107	-0.00139887	0.00457919	-0.305484
8108	-0.00125728	0.00499025	-0.251947
8109	-0.00197159	0.00503296	-0.391736
8110	0.000561519	0.00441813	0.127094
8111	0.000427354	0.00504001	0.0847923
8112	-0.00102299	0.00443493	-0.230666
8113	-0.000710383	0.00438265	-0.16209
8114	-0.000823225	0.00489833	-0.168062
8115	-0.00066118	0.00452061	-0.146259
8116	-0.000365872	0.00529798	-0.0690589
8117	0.000971627	0.00430339	0.225782
8118	-0.000306151	0.00492792	-0.0621257
8119	-0.00107637	0.00470103	-0.228966
8120	-0.00157174	0.00526612	-0.298462
8121	-0.00133687	0.00458073	-0.291847
8122	0.00277434	0.00489503	0.566767
8123	0.0011814	0.00503361	0.234702
8124	-0.00110869	0.00482953	-0.229564
8125	-0.00118719	0.0049672	-0.239006
8126	0.000389034	0.00464091	0.083827
8127	0.00102975	0.00473522	0.217465
8128	0.00300524	0.0047299	0.635372
8129	-0.000591308	0.00503347	-0.117475
8130	-0.00036931	0.00480201	-0.0769074
8131	-0.000239683	0.00503297	-0.0476227
8132	0.000554596	0.00436078	0.127178
8133	-0.00163966	0.00479493	-0.341957
8134	0.00248843	0.00469853	0.529618
8135	-0.00123177	0.0045184	-0.272612
8136	0.000379814	0.00455666	0.0833536
8137	-0.000494791	0.00453175	-0.109183
8138	0.00381009	0.00468796	0.812739
8139	-0.00216484	0.00491058	-0.440852
8140	-0.00127477	0.00472991	-0.269513
8141	-0.000299799	0.00482728	-0.0621051
8142	-0.000118094	0.00466931	-0.0252916
8143	0.00210666	0.0049315	0.427185
8144	-0.0011957	0.00486018	-0.246019
8145	-0.0014637	0.00458265	-0.3194
8146	-0.000967632	0.00450789	-0.214653
8147	-0.000459785	0.00463931	-0.0991064
8148	0.00308203	0.00451838	0.682109
8149	0.00114332	0.00462524	0.247192
8150	-0.000206231	0.00455666	-0.0452592
8151	0.00203532	0.0046693	0.435895
8152	0.00189235	0.00514947	0.367484
8153	-0.000626675	0.00470103	-0.133306
8154	0.00121195	0.00496525	0.244087
8155	-0.000777225	0.00503297	-0.154427
8156	2.11199e-005	0.0052696	0.00400787
8157	-0.000977854	0.00440579	-0.221948
8158	-0.000978117	0.00486201	-0.201175
8159	0.000962561	0.00514703	0.187013
8160	-0.000894131	0.00467482	-0.191265
8161	-0.000802745	0.00428823	-0.187197
8162	0.00687967	0.0046368	1.48371
8163	-8.52185e-005	0.00449039	-0.018978
8164	-0.00107942	0.00448504	-0.240672
8165	-0.000691748	0.0048518	-0.142576
8166	-0.0016481	0.00479427	-0.343764
8167	-0.000701615	0.00466768	-0.150314
8168	-0.000940892	0.00486569	-0.193373
8169	0.0035144	0.00432632	0.81233
8170	-0.00047905	0.00452061	-0.10597
8171	-0.000458762	0.00464532	-0.0987579
8172	-0.0014954	0.00495688	-0.301682
8173	-0.000802855	0.00493151	-0.162801
8174	-0.000862882	0.00538012	-0.160383
8175	-0.00162049	0.00492983	-0.328711
8176	0.00239855	0.00482817	0.496783
8177	-0.000968857	0.00443772	-0.218323
8178	0.0010372	0.00521107	0.199038
8179	-0.00167846	0.0045044	-0.372626
8180	-0.000496894	0.00476312	-0.104321
8181	-0.00115828	0.00435353	-0.266055
8182	-0.00123614	0.00496281	-0.24908
8183	-0.000880385	0.00457804	-0.192306
8184	0.00324098	0.0046748	0.693287
8185	0.00475122	0.00446488	1.06413
8186	-0.000537669	0.00490068	-0.109713
8187	-0.000702792	0.00465906	-0.150844
8188	-0.000975924	0.00463811	-0.210414
8189	-0.00104908	0.00469854	-0.223279
8190	-0.000765093	0.00526613	-0.145286
8191	-0.00062558	0.00478141	-0.130836
8192	-0.00116297	0.00394901	-0.294496
8193	0.00394151	0.00485991	0.811025
8194	-5.37562e-005	0.0045476	-0.0118208
8195	-0.000833935	0.00446245	-0.186878
8196	0.00035718	0.00489364	0.0729885
8197	0.00141843	0.00460744	0.307857
