Simulation	B	(B_variance)^(1/2)	Tvalue
8622	-0.000594354	0.0048518	-0.122502
8623	-0.00499715	0.00461366	-1.08312
8624	0.00246084	0.00511093	0.481486
8625	0.00159313	0.00448984	0.35483
8626	0.00185278	0.00486201	0.381073
8627	0.00162814	0.0047858	0.340202
8628	-0.00104365	0.0045476	-0.229495
8629	0.00124943	0.00479427	0.26061
8630	0.00244273	0.0048941	0.499117
8631	-1.88182e-006	0.00503297	-0.000373899
8632	-0.0180766	0.00469777	-3.84792
8633	0.0011373	0.0054224	0.209741
8634	-0.0036358	0.00496718	-0.731965
8635	0.00250839	0.00492863	0.508944
8636	0.000789761	0.00499957	0.157966
8637	-0.000731526	0.00445461	-0.164218
8638	0.00167184	0.0045195	0.369917
8639	0.00119729	0.00485685	0.246516
8640	0.00076301	0.00458073	0.166569
8641	-0.00393458	0.00451836	-0.870799
8642	-0.00801989	0.00473167	-1.69494
8643	0.00238196	0.00489503	0.486608
8644	0.00194559	0.00476311	0.40847
8645	-0.00250495	0.00496378	-0.504647
8646	0.0022377	0.00453174	0.493784
8647	-0.00390314	0.0048295	-0.808189
8648	0.00225833	0.00464531	0.486153
8649	-0.00198051	0.00447421	-0.442649
8650	0.000369633	0.00469979	0.0786488
8651	0.00206742	0.00429896	0.480912
8652	-0.00141919	0.00471357	-0.301086
8653	0.00237784	0.00456273	0.521144
8654	0.0019726	0.00424792	0.464369
8655	-0.000356108	0.00449256	-0.0792661
8656	0.00152629	0.00473012	0.322675
8657	-0.00153559	0.00489364	-0.313793
8658	0.00117053	0.00507131	0.230814
8659	-0.000295009	0.00473182	-0.0623457
8660	0.00244686	0.00507546	0.482097
8661	-0.00375312	0.00452613	-0.829211
8662	0.00226899	0.00500131	0.453679
8663	0.00240262	0.00480822	0.499691
8664	0.00198099	0.00458072	0.432463
8665	-0.000733637	0.00463517	-0.158276
8666	-0.00157458	0.00454759	-0.346244
8667	-0.000799523	0.00443493	-0.180279
8668	-0.000521253	0.00457919	-0.113831
8669	-0.000935934	0.00432555	-0.216374
8670	0.00185653	0.00482952	0.384412
8671	0.00239064	0.00476311	0.501907
8672	0.000682265	0.00482818	0.141309
8673	0.00158275	0.00492768	0.321195
8674	0.00246796	0.00467481	0.527928
8675	0.000376839	0.00398685	0.0945204
8676	0.00119681	0.00446173	0.26824
8677	0.00219555	0.00485179	0.452525
8678	0.000971089	0.00473522	0.205078
8679	0.00198911	0.0054926	0.362143
8680	0.00219802	0.00454299	0.483827
8681	0.00133155	0.00424792	0.313459
8682	0.002023	0.00479426	0.421962
8683	0.0022591	0.00469853	0.48081
8684	-0.00345519	0.0052186	-0.662092
8685	0.000857298	0.00460685	0.186092
8686	0.00199185	0.00507001	0.392868
8687	0.00214161	0.00459817	0.465753
8688	8.56655e-005	0.00503348	0.0170191
8689	-0.00142583	0.00443493	-0.321501
8690	0.00190704	0.00525749	0.362728
8691	0.000844298	0.00470103	0.179599
8692	0.00189849	0.0047333	0.401093
8693	0.00104829	0.00452061	0.231891
8694	0.00233841	0.00464813	0.503086
8695	-0.014451	0.00510678	-2.82977
8696	0.00231209	0.00479492	0.482195
8697	0.000777156	0.00469854	0.165404
8698	0.00180218	0.00476311	0.378361
8699	0.00182195	0.00454759	0.400641
8700	0.00201258	0.00449038	0.448198
8701	0.00169197	0.00505598	0.334646
8702	0.00147438	0.00500087	0.294824
8703	0.00235266	0.00481626	0.488482
8704	0.00204169	0.00443405	0.460456
8705	0.00080214	0.00463931	0.172901
8706	0.00243756	0.00478009	0.509941
8707	0.00254732	0.00490349	0.519491
8708	0.000891176	0.00460666	0.193454
8709	0.00158345	0.00420029	0.376985
8710	0.00227188	0.00438264	0.518381
8711	0.00185911	0.00472991	0.393055
8712	0.00231081	0.00507001	0.45578
8713	0.00220831	0.00510617	0.432479
8714	-0.0067962	0.00496271	-1.36945
8715	0.0010571	0.00435156	0.242924
8716	0.00197898	0.00489363	0.404399
8717	0.00162618	0.00443336	0.366804
8718	0.00246251	0.00479064	0.514024
8719	-0.00149953	0.00506924	-0.295809
8720	-0.00253739	0.0047352	-0.535857
8721	-0.00184034	0.00493366	-0.373018
8722	0.00113025	0.00494716	0.228465
8723	0.000559908	0.00470103	0.119103
8724	-0.000693169	0.00457804	-0.151412
8725	-0.00113566	0.0045184	-0.251342
8726	0.00245517	0.00506897	0.484353
8727	-0.00162234	0.00479405	-0.338408
8728	0.000321646	0.00507002	0.0634408
8729	0.00122956	0.00496379	0.247706
8730	-0.0057735	0.00451869	-1.27769
8731	0.001706	0.00460685	0.370319
8732	0.00204942	0.00435483	0.470607
8733	0.00173771	0.00496378	0.350078
8734	0.00235888	0.00499486	0.472261
8735	0.00029967	0.00482683	0.0620841
8736	-0.003183	0.00486016	-0.654916
8737	0.00147407	0.00461155	0.319648
8738	0.0022573	0.00466828	0.483541
8739	0.00108217	0.00479493	0.22569
8740	0.00213793	0.00469894	0.454981
8741	0.00192742	0.00426076	0.452366
8742	0.00197979	0.00486201	0.407196
8743	-0.00650207	0.00449246	-1.44733
8744	0.00182826	0.00417734	0.43766
8745	0.00115423	0.00496281	0.232576
8746	0.000908518	0.00470103	0.193259
8747	0.00157219	0.00481627	0.326433
8748	-0.00241451	0.00462637	-0.521902
8749	0.000768668	0.00473076	0.162483
8750	-0.00139542	0.00457804	-0.304807
8751	-0.00161733	0.00466747	-0.346512
8752	0.0020951	0.00446137	0.469609
8753	0.00247249	0.00470102	0.525948
8754	0.00183779	0.00503601	0.36493
8755	-0.00693059	0.00473065	-1.46504
8756	0.00227429	0.00452876	0.502188
8757	0.00252887	0.00500355	0.505416
8758	-6.21413e-005	0.00480489	-0.0129329
8759	0.00192139	0.00428524	0.448374
8760	-0.00435703	0.00486565	-0.895466
8761	0.00242658	0.00499757	0.485551
8762	-0.00142461	0.0045195	-0.315214
8763	0.000465781	0.00471022	0.0988874
8764	-0.000606044	0.00440613	-0.137546
8765	0.00172774	0.00463731	0.372574
8766	0.00101132	0.00472991	0.213813
8767	0.00153136	0.00506924	0.30209
8768	-0.00189724	0.0048941	-0.387659
8769	0.0023995	0.0049068	0.489016
8770	0.000285447	0.00469854	0.0607523
8771	3.72877e-005	0.00492864	0.00756551
8772	-0.00434243	0.00496521	-0.874571
8773	0.00272907	0.00517571	0.527283
8774	0.00152056	0.00511679	0.29717
8775	0.00187809	0.00418623	0.448635
8776	-2.16737e-005	0.00452061	-0.00479441
8777	0.00106164	0.00449419	0.236224
8778	-0.00154524	0.00470103	-0.328703
8779	0.00222539	0.00448983	0.495651
8780	0.00203812	0.00460743	0.442355
8781	0.00158027	0.00479427	0.329616
8782	0.00241409	0.00491486	0.491183
8783	0.0025476	0.0050713	0.502356
8784	0.000885818	0.00432506	0.20481
8785	0.00255558	0.00508564	0.502509
8786	0.000173495	0.00479604	0.0361746
8787	0.00173598	0.00476225	0.36453
8788	0.00107116	0.00464532	0.230589
8789	0.00160852	0.004802	0.334968
8790	0.00129637	0.00455042	0.284889
8791	-0.00371399	0.00450437	-0.82453
8792	-0.00373957	0.00467254	-0.800329
8793	0.00240678	0.00476224	0.505388
8794	0.00130332	0.00469854	0.277388
8795	0.00155497	0.00460685	0.337534
8796	-0.00225171	0.00438921	-0.513011
8797	0.00236516	0.00491962	0.48076
8798	0.00020282	0.00499487	0.0406056
8799	0.00226768	0.00461155	0.491739
8800	-0.00954357	0.00473735	-2.01454
8801	-0.00221379	0.00522287	-0.423865
8802	0.00225701	0.00480488	0.469733
8803	0.00029154	0.00460744	0.0632759
8804	0.00101055	0.00464532	0.217542
8805	-0.00038678	0.00425005	-0.0910059
8806	-0.00178691	0.00507131	-0.352356
8807	0.00236703	0.00486361	0.486682
8808	-0.00160904	0.00496232	-0.324251
8809	-0.00209744	0.00486017	-0.431558
8810	0.00202808	0.0045474	0.445986
8811	-0.000984083	0.00492864	-0.199666
8812	0.00129655	0.00432506	0.299775
8813	0.00224216	0.00489928	0.457651
8814	0.00213791	0.00479404	0.445951
8815	-0.000151756	0.0043845	-0.0346118
8816	0.00186054	0.00516472	0.360239
8817	-0.00209587	0.00471021	-0.444964
8818	0.00235731	0.00492791	0.47836
8819	0.00167049	0.00476441	0.350618
8820	0.0023559	0.00470102	0.501146
8821	-0.00350584	0.00503802	-0.695876
8822	0.00248272	0.0047631	0.52124
8823	0.00177571	0.004516	0.393204
8824	-0.00796134	0.00499744	-1.59308
8825	0.00175249	0.00496378	0.353056
8826	0.00201679	0.00451876	0.446316
8827	0.00182834	0.00455211	0.401648
8828	-0.0119726	0.0048633	-2.46182
8829	0.00115336	0.00505135	0.228327
8830	0.00226228	0.00468055	0.483335
8831	-0.00506893	0.00514293	-0.985612
8832	-0.00246611	0.00419688	-0.587606
8833	0.00219166	0.00443353	0.494337
8834	7.60031e-006	0.00473013	0.00160679
8835	0.00154213	0.00458265	0.336514
8836	0.00220772	0.00476831	0.462999
8837	0.00240911	0.00510722	0.471706
8838	0.00144261	0.00466354	0.309337
8839	0.00201151	0.00481476	0.41778
8840	0.00184017	0.00486822	0.377996
8841	0.00166357	0.00489645	0.33975
8842	0.00119311	0.00427097	0.279353
8843	0.000735185	0.00483948	0.151914
8844	-7.95881e-005	0.00499758	-0.0159253
8845	0.000595894	0.00476615	0.125026
8846	-0.0080334	0.00457789	-1.75483
8847	-0.00380882	0.00476179	-0.799872
8848	0.00206937	0.00455665	0.454142
8849	0.000159068	0.00534948	0.0297353
8850	-0.00533825	0.00460835	-1.15838
8851	-0.00132422	0.00460744	-0.287409
8852	-0.000437149	0.00486201	-0.0899111
8853	0.00109812	0.00463811	0.23676
8854	0.0024101	0.00479065	0.503085
8855	-0.00557802	0.00419681	-1.32911
8856	0.0020744	0.0049672	0.417619
8857	0.000940547	0.00483133	0.194676
8858	0.00214773	0.00446884	0.480601
8859	0.00230414	0.00457803	0.503305
8860	-0.000281947	0.0045491	-0.0619786
8861	0.00157335	0.00440578	0.357111
8862	-0.00852682	0.00461611	-1.84719
8863	-0.00058027	0.00464292	-0.12498
8864	-0.0026248	0.00427278	-0.614308
8865	0.00120413	0.0049672	0.242417
8866	-0.00383669	0.00432631	-0.886826
8867	0.00158983	0.00469978	0.338277
8868	-0.0124721	0.00478544	-2.60625
8869	9.49434e-005	0.00471357	0.0201425
8870	0.000825005	0.00447135	0.184509
8871	0.0020486	0.00417237	0.490992
8872	-0.0094171	0.00454889	-2.0702
8873	0.00213166	0.0046381	0.459597
8874	-0.00175937	0.0048941	-0.359487
8875	-0.00240203	0.00457688	-0.524818
8876	0.00179541	0.00472991	0.379588
8877	0.00226373	0.00452567	0.500199
8878	0.00155529	0.00479603	0.324288
8879	0.00190992	0.00459427	0.415717
8880	0.0025912	0.00493513	0.525051
8881	6.20271e-006	0.00467073	0.001328
8882	-0.00239229	0.00510881	-0.468268
8883	0.00185168	0.00428258	0.432376
8884	-0.00139518	0.00496965	-0.28074
8885	-0.00232912	0.00449418	-0.518254
8886	0.00227044	0.00482682	0.47038
8887	-0.00310784	0.00446491	-0.696058
8888	0.0025957	0.00503448	0.515586
8889	-0.000275922	0.00461628	-0.0597715
8890	-0.002484	0.00443771	-0.559748
8891	-0.000497126	0.00457804	-0.108589
8892	0.00204243	0.00516007	0.395813
8893	-1.97454e-005	0.00464091	-0.00425464
8894	-0.00680657	0.00447734	-1.52023
8895	-0.00425057	0.00452873	-0.938581
8896	0.00190954	0.00485179	0.393575
8897	-0.000142327	0.00492984	-0.0288705
8898	0.000567409	0.00492864	0.115125
8899	0.00140376	0.00479957	0.292476
8900	0.00135347	0.00489832	0.276313
8901	-0.0101494	0.0047958	-2.11631
8902	-0.000518184	0.00466931	-0.110977
8903	0.00194914	0.00460743	0.423041
8904	0.00250207	0.0049315	0.507365
8905	0.00222267	0.00429864	0.517065
8906	0.00091589	0.00510565	0.179388
8907	0.00249825	0.00506923	0.492826
8908	5.53444e-005	0.00454741	0.0121705
8909	0.00187608	0.00486569	0.385573
8910	0.00203863	0.00437996	0.465444
8911	0.00035094	0.00451176	0.0777834
8912	0.00242774	0.00514297	0.47205
8913	0.00192348	0.00518045	0.371296
8914	-0.00310056	0.00438919	-0.706408
8915	0.00222024	0.00466828	0.475602
8916	0.000136281	0.00471022	0.0289331
8917	0.00240408	0.00474032	0.507156
8918	0.00230066	0.00449122	0.512258
8919	-0.00522338	0.00518205	-1.00797
8920	0.000891947	0.00482683	0.184789
8921	0.000668938	0.00486841	0.137404
8922	-0.00286091	0.00458264	-0.624292
8923	0.00181106	0.00469853	0.385451
8924	-0.00515565	0.00490675	-1.05073
8925	-0.00605424	0.00473747	-1.27795
8926	0.001667	0.00492768	0.338293
8927	0.00232483	0.00454909	0.511055
8928	0.00230083	0.00479602	0.479738
8929	0.00196621	0.00443336	0.443504
8930	0.00217698	0.00470269	0.462922
8931	0.000287371	0.00492769	0.0583176
8932	-0.00365706	0.00455947	-0.802079
8933	0.000184026	0.00474354	0.0387951
8934	0.000227778	0.00427403	0.0532936
8935	0.00250387	0.00542051	0.461924
8936	0.00215404	0.0048363	0.445391
8937	-0.00254285	0.00471414	-0.539408
8938	0.00237098	0.00466828	0.507893
8939	0.00178819	0.0044635	0.400624
8940	0.000726106	0.00463931	0.156512
8941	0.00152661	0.00476182	0.320595
8942	-0.00615243	0.0048335	-1.27287
8943	0.00186138	0.00470269	0.395813
8944	0.00214533	0.00446137	0.480867
8945	0.000426433	0.00514379	0.0829025
8946	-0.00188166	0.00542803	-0.346656
8947	-0.00103604	0.00452209	-0.229106
8948	0.00229495	0.00511093	0.449027
8949	0.000657977	0.00451176	0.145836
8950	-0.000925339	0.00463931	-0.199456
8951	0.000267263	0.00477397	0.0559835
8952	-0.00489803	0.00537682	-0.910952
8953	0.00202006	0.00457803	0.44125
8954	-0.000521356	0.00452209	-0.115291
8955	0.0012343	0.00440612	0.280134
8956	0.00230538	0.00446243	0.516619
8957	0.00234603	0.00471356	0.497719
8958	-0.00177541	0.00493366	-0.359856
8959	0.00162339	0.00457919	0.354516
8960	0.00168807	0.00448984	0.375977
8961	0.000145063	0.00466931	0.0310674
8962	0.0017958	0.00514947	0.348735
8963	-0.00416745	0.00455038	-0.915847
8964	0.00225275	0.00477746	0.471537
8965	0.00251507	0.0050013	0.502882
8966	0.000291458	0.00422535	0.0689783
8967	-0.0115766	0.00460947	-2.51148
8968	0.000769441	0.00435156	0.17682
8969	0.00226617	0.00496524	0.456407
8970	-0.000509286	0.00427326	-0.11918
8971	-0.00975701	0.00489343	-1.9939
8972	-0.000103703	0.00469235	-0.0221005
8973	0.00127151	0.00489645	0.259679
8974	0.00235456	0.00477091	0.493525
8975	0.0014807	0.00471527	0.314023
8976	0.00184292	0.00446137	0.413083
8977	0.00244999	0.00522114	0.469245
8978	-0.00316284	0.00418345	-0.756037
8979	0.00204446	0.00480488	0.425497
8980	0.00179529	0.00444191	0.404171
8981	0.001201	0.00492768	0.243725
8982	0.00231879	0.00496232	0.467281
8983	0.00190354	0.00463931	0.410307
8984	0.00183337	0.00449038	0.408288
8985	0.0022871	0.00455211	0.502426
8986	0.0020211	0.00463811	0.435759
8987	0.00247066	0.00494304	0.499825
8988	-0.00691314	0.00470092	-1.47059
8989	0.00212821	0.00463056	0.459601
8990	0.00251742	0.00480821	0.523568
8991	0.00122666	0.005247	0.233784
8992	-0.00305552	0.00487469	-0.626813
8993	0.00214968	0.00479404	0.448407
8994	0.00130709	0.00503449	0.259627
8995	0.00166145	0.0046693	0.355825
8996	-0.00134651	0.0045195	-0.297933
8997	0.000886414	0.00457727	0.193655
8998	0.00138626	0.00454759	0.304835
8999	-0.00340675	0.00479601	-0.710331
9000	0.00196367	0.00448984	0.437358
9001	-0.00307984	0.00492862	-0.624888
9002	0.00236985	0.0047299	0.501035
9003	-0.00921947	0.00463911	-1.98734
9004	0.00249942	0.00491962	0.508051
9005	-9.92288e-005	0.00466931	-0.0212513
9006	-0.000698479	0.0048934	-0.142739
9007	0.00244981	0.00473181	0.517732
9008	0.000557323	0.00510618	0.109147
9009	0.000392405	0.00435353	0.0901348
9010	-0.0037887	0.00457801	-0.827586
9011	-0.00323733	0.00454814	-0.711794
9012	-0.00134468	0.00510882	-0.263208
9013	-0.00802962	0.00405083	-1.98222
9014	0.00145211	0.00435352	0.333549
9015	-0.00384999	0.00469892	-0.819335
9016	-0.00598142	0.00491995	-1.21575
9017	-0.000508121	0.00429897	-0.118196
9018	0.00215295	0.00492791	0.436889
9019	0.00192486	0.0048684	0.395377
9020	-0.0367996	0.00492486	-7.47221
9021	0.00231329	0.004862	0.47579
9022	0.00226106	0.00479757	0.471293
9023	0.00107362	0.0045184	0.23761
9024	0.00183455	0.00415018	0.44204
9025	0.0013168	0.00489645	0.268931
9026	0.000753396	0.00486087	0.154992
9027	0.00170615	0.00446138	0.382427
9028	0.00178135	0.00464291	0.383671
9029	0.00195528	0.00429959	0.454759
9030	0.00122256	0.00550364	0.222137
9031	-0.00423941	0.00483944	-0.876012
9032	0.00233474	0.00453174	0.515197
9033	-0.00409936	0.00419744	-0.976635
9034	-0.0069009	0.00477081	-1.44648
9035	-0.00154399	0.00476614	-0.32395
9036	0.00117599	0.00482728	0.243614
9037	0.00212221	0.00473012	0.44866
9038	0.00220353	0.00446173	0.493874
9039	-0.000512209	0.0045184	-0.113361
9040	0.00253856	0.0047631	0.532963
9041	0.00215106	0.00486822	0.441858
9042	-0.00415832	0.004796	-0.86704
9043	0.00154927	0.00582033	0.266182
9044	0.0023455	0.00474717	0.494085
9045	0.00235377	0.0046393	0.507354
9046	-0.00882469	0.00452598	-1.94979
9047	0.00129582	0.00453511	0.285731
9048	0.00226912	0.00521974	0.434719
9049	0.00191258	0.00432634	0.442078
9050	-0.00846709	0.00503281	-1.68238
9051	0.000773235	0.00476312	0.162338
9052	-0.000348256	0.00464292	-0.0750079
9053	0.000571679	0.00460686	0.124093
9054	0.00221638	0.00453885	0.488313
9055	-0.0053425	0.00469847	-1.13707
9056	-0.0159431	0.00506842	-3.14556
9057	-0.000241808	0.00495177	-0.0488327
9058	0.00219886	0.00487122	0.451398
9059	0.00223965	0.00455665	0.491512
9060	0.00157874	0.00514379	0.306922
9061	0.00219574	0.00436641	0.502871
9062	-0.00549588	0.00469888	-1.16961
9063	0.00228144	0.00486822	0.468639
9064	0.00225551	0.00479426	0.470461
9065	0.00202424	0.00486569	0.416024
9066	0.00190747	0.00503347	0.378958
9067	0.001225	0.00460979	0.265739
9068	0.00230779	0.0050951	0.452944
9069	0.00145173	0.00477397	0.304093
9070	0.00250934	0.0049762	0.504268
9071	-0.00576828	0.00460736	-1.25197
9072	0.00229379	0.00486086	0.471889
9073	-0.00282297	0.0044327	-0.63685
9074	-0.00073367	0.00514514	-0.142595
9075	0.0018998	0.00446244	0.425731
9076	0.00233774	0.00482817	0.484187
9077	0.00209777	0.0045206	0.464047
9078	-0.00384581	0.00533683	-0.720617
9079	0.00126876	0.00435847	0.291103
9080	0.00223011	0.00457918	0.48701
9081	0.00194773	0.00454815	0.428246
9082	0.000406185	0.00452209	0.0898225
9083	0.00213118	0.00457688	0.46564
9084	0.00263076	0.00518375	0.507501
9085	0.00241517	0.0045697	0.528518
9086	-0.000731846	0.00466829	-0.15677
9087	-0.000318634	0.00486823	-0.0654517
9088	0.00218972	0.00510617	0.428838
9089	0.00110814	0.00496379	0.223244
9090	0.00129982	0.00463931	0.280175
9091	0.00216303	0.00454815	0.475585
9092	-0.00300303	0.00482816	-0.621982
9093	-3.75421e-005	0.00460842	-0.00814641
9094	0.00252424	0.0048941	0.515772
9095	-6.33214e-005	0.00479427	-0.0132077
9096	0.00239289	0.00493365	0.485013
9097	0.00155728	0.00483359	0.322179
9098	0.0021571	0.0045474	0.474358
9099	0.00238106	0.0047102	0.505512
9100	-0.00342065	0.00500129	-0.683954
9101	0.00222878	0.00468406	0.475822
9102	0.000722997	0.00479957	0.150638
9103	0.00224943	0.00503346	0.446894
9104	-0.0222031	0.00452756	-4.904
9105	-0.00563375	0.00503798	-1.11826
9106	0.00212912	0.00449855	0.473291
9107	0.00140141	0.00458767	0.305474
9108	0.00206914	0.00446269	0.463652
9109	0.00195938	0.00525921	0.372562
9110	0.000887339	0.00486018	0.182573
9111	0.00180091	0.00446315	0.403507
9112	0.00127607	0.00454816	0.280569
9113	0.00241435	0.00506897	0.476299
9114	0.00248214	0.00484721	0.512076
9115	0.0020748	0.00458072	0.452943
9116	0.00233026	0.00500355	0.465721
9117	0.00208595	0.00458496	0.454954
9118	0.00186709	0.00460685	0.405287
9119	-0.00178523	0.00435188	-0.41022
9120	0.000928567	0.00458768	0.202405
9121	-0.00197775	0.00469978	-0.420817
9122	0.00216614	0.0043328	0.49994
9123	0.00224931	0.00504724	0.445651
9124	-0.0115973	0.0044646	-2.59762
9125	-0.0011313	0.00568051	-0.199154
9126	0.00211261	0.0046409	0.455216
9127	0.00222071	0.00471414	0.471074
9128	0.000858194	0.00492983	0.174082
9129	-0.00170865	0.00467073	-0.36582
9130	-0.0179426	0.00480126	-3.73707
9131	-0.000608549	0.00500957	-0.121477
9132	0.00234889	0.0046381	0.506434
9133	0.00208387	0.00423374	0.492205
9134	-0.000103725	0.00483133	-0.0214692
9135	0.00160142	0.00460842	0.3475
9136	-0.000428401	0.00483631	-0.0885802
9137	0.000603121	0.00449256	0.134249
9138	0.00180955	0.00510723	0.354313
9139	-0.00664518	0.00489919	-1.35638
9140	-0.00156754	0.00449038	-0.349087
9141	-0.00248572	0.00474032	-0.524378
9142	-0.000530351	0.00500957	-0.105868
9143	-0.00112468	0.00489504	-0.22976
9144	-0.00785176	0.00479413	-1.63779
9145	-0.014794	0.0053364	-2.77228
9146	0.000952713	0.00460842	0.206733
9147	0.00228966	0.00483629	0.473432
9148	0.00218034	0.00489644	0.44529
9149	0.00149654	0.00483947	0.309236
9150	-1.52668e-005	0.00435156	-0.00350835
9151	0.00185949	0.00480822	0.386732
9152	-0.000131517	0.00470729	-0.0279391
9153	-0.00518183	0.004659	-1.11222
9154	0.00217433	0.00458767	0.473951
9155	-0.00775409	0.00463677	-1.6723
9156	-0.00164852	0.00438265	-0.376148
9157	-0.000127974	0.00496379	-0.0257816
9158	0.00241906	0.00476181	0.508014
9159	-0.000986788	0.00510618	-0.193254
9160	-0.00386552	0.00449035	-0.860851
9161	0.00243942	0.00514297	0.474322
9162	0.00243787	0.00507311	0.480546
9163	-0.00143855	0.00486362	-0.295777
9164	0.000295055	0.00449419	0.0656526
9165	0.00248719	0.00489752	0.507847
9166	0.00219412	0.00492791	0.445243
9167	0.00233723	0.00470102	0.497175
9168	0.00224106	0.00458496	0.488786
9169	-0.00172577	0.00473755	-0.364275
9170	0.0020395	0.0046393	0.439614
9171	-0.00227034	0.00482682	-0.470358
9172	-0.00241929	0.00458072	-0.528147
9173	0.00206001	0.00479603	0.429524
9174	1.26441e-006	0.00451951	0.000279768
9175	0.00191754	0.00492863	0.389062
9176	0.00129448	0.00454741	0.284663
9177	0.000182454	0.00437997	0.0416565
9178	-0.000743187	0.00534586	-0.139021
9179	-0.00335089	0.00493941	-0.678399
9180	0.00202816	0.00480801	0.421829
9181	0.00229315	0.00503448	0.455489
9182	0.000468711	0.00476615	0.0983417
9183	-0.00270963	0.00510722	-0.530549
9184	-0.00865355	0.0043032	-2.01096
9185	0.000263683	0.00443615	0.0594395
9186	-0.00319781	0.00496377	-0.64423
9187	0.00222984	0.00449128	0.496483
9188	0.00229268	0.00496378	0.461882
9189	0.00205166	0.00466828	0.43949
9190	0.00226517	0.00486017	0.466069
9191	0.000168045	0.00452061	0.037173
9192	0.00254926	0.00500956	0.508879
9193	-0.00148822	0.00492983	-0.30188
9194	-0.00181272	0.00472624	-0.383544
9195	0.000121857	0.00510618	0.0238647
9196	0.00191547	0.0047814	0.400608
9197	-0.001508	0.00489832	-0.307861
9198	-0.000403396	0.00486087	-0.0829886
9199	0.00191266	0.00460685	0.415178
9200	0.00244915	0.00479426	0.51085
9201	0.00236392	0.00460743	0.513068
9202	0.00247022	0.005036	0.490511
9203	-0.00478583	0.00434827	-1.10063
9204	0.00166533	0.00463731	0.359115
9205	-0.00712359	0.00460654	-1.54641
9206	0.00242044	0.00509523	0.475041
9207	0.00151755	0.00435188	0.348711
9208	0.00153552	0.00443336	0.346355
9209	0.00216236	0.00479596	0.45087
9210	0.00238724	0.00469853	0.508083
9211	0.00169075	0.00451839	0.374192
9212	0.00166148	0.0049315	0.336911
9213	-0.000118669	0.00451877	-0.0262613
9214	0.0019935	0.00432634	0.460781
9215	0.000492454	0.00496281	0.0992287
9216	0.00160424	0.00467073	0.343467
9217	0.00206233	0.00427325	0.482615
9218	0.00227183	0.0049068	0.462996
9219	-0.0106781	0.00429867	-2.48404
9220	-0.0101609	0.00497236	-2.04347
9221	-0.00343532	0.0048682	-0.705664
9222	-0.0035671	0.00497257	-0.717355
9223	0.000188622	0.00489411	0.0385407
9224	0.00234506	0.00504059	0.465235
9225	0.00264207	0.00510881	0.517161
9226	0.00228678	0.0049315	0.463709
9227	0.00223899	0.00463691	0.482863
9228	0.0016294	0.00466747	0.349097
9229	0.00139648	0.00533865	0.261579
9230	0.0023998	0.00503346	0.476769
9231	-0.00211531	0.00490067	-0.431637
9232	0.00198446	0.00427821	0.463851
9233	-0.000236785	0.00454741	-0.0520703
9234	-0.00715178	0.00469223	-1.52418
9235	0.000805893	0.00473756	0.170107
9236	8.34083e-005	0.00438265	0.0190315
9237	0.00209719	0.00439208	0.477493
9238	0.00233163	0.0047333	0.492603
9239	0.00168861	0.00503601	0.335307
9240	0.00170215	0.00503296	0.338201
9241	0.00129095	0.00489364	0.263801
9242	0.00182301	0.0045195	0.403365
9243	0.000613695	0.00443354	0.138421
9244	0.00196113	0.00481201	0.40755
9245	0.00182326	0.00486017	0.375143
9246	-0.000712808	0.00493367	-0.144478
9247	0.00182016	0.0045044	0.404086
9248	0.00209008	0.00489832	0.426694
9249	-0.00450069	0.00473008	-0.951505
9250	-0.00166383	0.00476441	-0.34922
9251	0.00254035	0.00540821	0.46972
9252	-0.00596042	0.00506916	-1.17582
9253	0.00244353	0.00473755	0.515779
9254	-0.000362633	0.00514379	-0.0704991
9255	0.00170259	0.00460744	0.369531
9256	0.00248734	0.00500355	0.497115
9257	0.00182565	0.00486086	0.375582
9258	0.000667548	0.0047858	0.139485
9259	0.00151542	0.00450129	0.336665
9260	0.000463532	0.00480176	0.0965337
9261	0.00154743	0.00435846	0.355039
9262	0.0012394	0.00479603	0.258422
9263	0.000902663	0.00512068	0.176278
9264	0.00221497	0.00466828	0.474473
9265	0.0021911	0.00437862	0.500409
9266	-0.0020984	0.00476224	-0.440632
9267	0.00192602	0.00482682	0.399025
9268	0.00229534	0.0047299	0.485282
9269	0.000446848	0.00430055	0.103905
9270	0.00205498	0.00466828	0.440202
9271	0.00254428	0.00510563	0.498327
9272	0.00200195	0.00419689	0.47701
9273	-0.00225506	0.00473012	-0.476745
9274	-0.00194428	0.0049672	-0.391425
9275	0.00229693	0.00488947	0.46977
9276	0.000102871	0.00499833	0.020581
9277	0.00134184	0.00470103	0.285435
9278	0.00222844	0.00480199	0.464065
9279	-0.00578881	0.0047975	-1.20663
9280	-0.00103532	0.00470269	-0.220155
9281	0.00233122	0.00496964	0.469093
9282	0.00246512	0.00476224	0.517638
9283	0.00195447	0.00449255	0.435047
9284	-0.000690833	0.00467482	-0.147777
9285	0.00255992	0.00503295	0.508632
9286	0.00226573	0.00522566	0.433577
9287	0.000964134	0.00487865	0.197623
9288	0.00242894	0.00470727	0.515997
9289	0.00222703	0.00436641	0.510036
9290	-0.00191586	0.00519206	-0.368998
9291	0.00239882	0.00476224	0.503716
9292	0.00170963	0.00458767	0.372657
9293	2.94697e-005	0.00470729	0.00626045
9294	0.00180095	0.00479404	0.375665
